winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
India,"{'p_915_1': 'India', 'p_915_2': 'India'}",5.505580651297462e+18,"{'China': 1.672825028345815, 'France': 1.6787644122885486, 'Germany': 1.6739098242722674, 'India': 1.6827731380505986, 'Israel': 1.6784496351071825, 'Japan': 1.6400322827473883, 'Russia': 1.6514708726843432, 'UAE': 1.676992873558457, 'UK': 1.6568452767758313, 'ULA': 1.6722872208129642, 'USA': 1.6811219241209252, 'SpaceX': 1.6767834206434031}",915,2016,0.7213064663142137,True,SpaceX,0.0016512139296733785,12,0.22611151702709864,True
USA,"{'p_917_2': 'USA', 'p_917_1': 'USA'}",6.961887283030789e+18,"{'China': 1.673096797265557, 'France': 1.6790558519865968, 'Germany': 1.6741654337965852, 'India': 1.6723109219570063, 'Israel': 1.6787103066976534, 'Japan': 1.6403040516671303, 'Russia': 1.6517171841851455, 'UAE': 1.6772391850592592, 'UK': 1.6570721622730484, 'ULA': 1.6725532676409198, 'USA': 1.6813598836379282, 'SpaceX': 1.6769799092477433}",917,2017,0.7534756519314919,True,SpaceX,0.0023040316513314174,12,0.19394233140982042,True
France,{'p_919_0': 'France'},7.923949904797668e+17,"{'China': 1.673367644854621, 'France': 1.6793463036675647, 'Germany': 1.6744201767725992, 'India': 1.6725656649330203, 'Israel': 1.6789700945787827, 'Japan': 1.6405748992561944, 'Russia': 1.6519626606591087, 'UAE': 1.6774846615332222, 'UK': 1.6572982786000119, 'ULA': 1.6728184125368057, 'USA': 1.67222297260293, 'SpaceX': 1.6771757317311042}",919,2016,0.575538597456634,True,SpaceX,0.000376209088781998,12,0.3718793858846783,True
Israel,"{'p_922_0': 'Israel', 'p_922_1': 'Israel'}",3.792222806355535e+18,"{'China': 1.6736375771314738, 'France': 1.6669040899540826, 'Germany': 1.6746740588609181, 'India': 1.6728195470213392, 'Israel': 1.6792290045232807, 'Japan': 1.640844831533047, 'Russia': 1.6522073075609311, 'UAE': 1.6777293084350449, 'UK': 1.6575236307812211, 'ULA': 1.6730826613923693, 'USA': 1.6724554805968266, 'SpaceX': 1.6773708924448294}",922,2017,0.6781725169436913,True,SpaceX,0.0014996960882358579,12,0.26924546639762104,True
UAE,{'p_923_0': 'UAE'},3.906287651584017e+17,"{'China': 1.6739066000565568, 'France': 1.6671856321937508, 'Germany': 1.674927085667575, 'India': 1.6730725738279961, 'Israel': 1.6688725995401064, 'Japan': 1.64111385445813, 'Russia': 1.652451130292722, 'UAE': 1.6779731311668358, 'UK': 1.6577482237927332, 'ULA': 1.673346020042555, 'USA': 1.6726872053144204, 'SpaceX': 1.6775653956983114}",923,2018,0.8450644872980295,True,SpaceX,0.0004077354685243506,12,0.10235349604328281,True
SpaceX,{'p_930_0': 'SpaceX'},3.765140965569683e+18,"{'China': 1.6741747195330252, 'France': 1.6674662289417055, 'Germany': 1.6751792627447237, 'India': 1.6733247509051448, 'Israel': 1.669124776617255, 'Japan': 1.6413819739345985, 'Russia': 1.6526941342046704, 'UAE': 1.6684772324519497, 'UK': 1.6579720625627807, 'ULA': 1.6736084942662273, 'USA': 1.6729181518404346, 'SpaceX': 1.6777592457595245}",930,2015,0.9474179833413123,True,SpaceX,0.0025799830148007796,12,0.0,True
Germany,{'p_932_0': 'Germany'},6.175833756779205e+18,"{'China': 1.6744419414074747, 'France': 1.6677458863166212, 'Germany': 1.6754305955913207, 'India': 1.6735760837517417, 'Israel': 1.6693761094638515, 'Japan': 1.641649195809048, 'Russia': 1.6529363245957032, 'UAE': 1.6687152105148506, 'UK': 1.6581951519723768, 'ULA': 1.6738700897868821, 'USA': 1.6731483252108739, 'SpaceX': 1.6707237829099038}",932,2025,0.6696646208242205,True,SpaceX,0.0009886541838459717,12,0.2777533625170918,True
China,{'p_934_0': 'China'},4.510394045416569e+18,"{'China': 1.6747082714706565, 'France': 1.6680246103787286, 'Germany': 1.6654839144026263, 'India': 1.6738265778142192, 'Israel': 1.6696266035263292, 'Japan': 1.6419155258722298, 'Russia': 1.653177706714134, 'UAE': 1.6689523943631368, 'UK': 1.6584174968559133, 'ULA': 1.674130812273346, 'USA': 1.6733777304136406, 'SpaceX': 1.6709141876926838}",934,2025,0.6966244963664098,True,SpaceX,0.0005774591973104481,12,0.25079348697490256,True
ULA,"{'p_935_1': 'ULA', 'p_935_0': 'ULA'}",9478055247756.098,"{'China': 1.6638000866105669, 'France': 1.668302407130552, 'Germany': 1.6657289081094082, 'India': 1.6740762384871486, 'Israel': 1.6698762641992584, 'Japan': 1.642180969859754, 'Russia': 1.6534182857583017, 'UAE': 1.6691887891047346, 'UK': 1.658639102001748, 'ULA': 1.6743906673404663, 'USA': 1.6736063723891417, 'SpaceX': 1.6711039590019423}",935,2013,0.6433396218697132,True,SpaceX,0.000314428853317672,12,0.30407836147159917,True
India,{'p_937_0': 'India'},2.68564794240048e+18,"{'China': 1.66405907981989, 'France': 1.6685792825176342, 'Germany': 1.6659730892488664, 'India': 1.6743250711138904, 'Israel': 1.6701250968260002, 'Japan': 1.642445533452784, 'Russia': 1.6536580668771976, 'UAE': 1.6694243997990803, 'UK': 1.6588599721527837, 'ULA': 1.6638544696734003, 'USA': 1.673834256030886, 'SpaceX': 1.6712931008992582}",937,2020,0.7213064663142137,False,SpaceX,0.0004908150830043034,12,0.22611151702709864,True
USA,{'p_938_1': 'USA'},4.664942245098739e+17,"{'China': 1.6643172166803288, 'France': 1.6688552424292513, 'Germany': 1.666216463014854, 'India': 1.6366356876152635, 'Israel': 1.6703731066993472, 'Japan': 1.642709222278718, 'Russia': 1.6538970551710843, 'UAE': 1.6696592314577297, 'UK': 1.6590801120070373, 'ULA': 1.6641073911101523, 'USA': 1.6740613861860703, 'SpaceX': 1.671481617407773}",938,2022,0.7534756519314919,False,SpaceX,0.0025797687782973533,12,0.19394233140982042,True
SpaceX,{'p_940_0': 'SpaceX'},7587203432240.185,"{'China': 1.6645745026488212, 'France': 1.6691302926991152, 'Germany': 1.6664590345522208, 'India': 1.6368782591526303, 'Israel': 1.670620299062155, 'Japan': 1.6429720419118603, 'Russia': 1.654135255692104, 'UAE': 1.6698932890449547, 'UK': 1.6592995262182004, 'ULA': 1.664359478846466, 'USA': 1.6409263678612915, 'SpaceX': 1.6716695125126702}",940,2013,0.9474179833413123,True,SpaceX,0.0010492134505151185,12,0.0,True
Israel,"{'p_942_1': 'Israel', 'p_942_0': 'Israel'}",3.672658954067186e+18,"{'China': 1.6648309431309762, 'France': 1.6694044391060645, 'Germany': 1.6667008089574242, 'India': 1.6371200335578333, 'Israel': 1.6708666791079652, 'Japan': 1.6432339978740824, 'Russia': 1.6543726734448783, 'UAE': 1.670126577478334, 'UK': 1.6595182193961926, 'ULA': 1.6646107381787352, 'USA': 1.6411484518333963, 'SpaceX': 1.6648496377243824}",942,2014,0.6781725169436913,True,SpaceX,0.000740101629631118,12,0.26924546639762104,True
UAE,{'p_943_0': 'UAE'},3.0316209088833183e+18,"{'China': 1.6650865434817113, 'France': 1.6696776873747472, 'Germany': 1.6669417912791287, 'India': 1.637361015879538, 'Israel': 1.6610554853218673, 'Japan': 1.6434950956354755, 'Russia': 1.6546093133870978, 'UAE': 1.6703591016293304, 'UK': 1.6597361961077022, 'ULA': 1.6648611743536859, 'USA': 1.6413698082303492, 'SpaceX': 1.665034261722016}",943,2015,0.8450644872980295,True,SpaceX,0.0006814142545832347,12,0.10235349604328281,True
France,"{'p_949_1': 'France', 'p_949_0': 'France'}",7.064627397880273e+18,"{'China': 1.6653413090058806, 'France': 1.6699500431762913, 'Germany': 1.667181986518799, 'India': 1.6376012111192084, 'Israel': 1.6612956805615375, 'Japan': 1.6437553406149892, 'Russia': 1.654845180430103, 'UAE': 1.661302342587496, 'UK': 1.659953460876725, 'ULA': 1.6651107925689932, 'USA': 1.6415904416462883, 'SpaceX': 1.6652182827117998}",949,2024,0.575538597456634,False,SpaceX,0.002768056657492357,12,0.3718793858846783,True
Germany,"{'p_961_1': 'Germany', 'p_961_2': 'Germany'}",9.761837836139321e+18,"{'China': 1.6655952449588929, 'France': 1.6260925342336376, 'Germany': 1.6674213996312819, 'India': 1.637840624231691, 'Israel': 1.6615350936740203, 'Japan': 1.6440147381810646, 'Russia': 1.6550802794394566, 'UAE': 1.6615294698086425, 'UK': 1.6601700181850876, 'ULA': 1.6653595979738842, 'USA': 1.641810356632531, 'SpaceX': 1.665401704489795}",961,2025,0.6696646208242205,True,SpaceX,0.001826154672389002,12,0.2777533625170918,True
China,{'p_964_0': 'China'},6.17893988802534e+18,"{'China': 1.6658483565473188, 'France': 1.6263569006656877, 'Germany': 1.6579749789622684, 'India': 1.6380792601257879, 'Israel': 1.6617737295681172, 'Japan': 1.6442732936522542, 'Russia': 1.6553146152355063, 'UAE': 1.6617558596956878, 'UK': 1.6603858724729688, 'ULA': 1.6656075956697354, 'USA': 1.6420295576981, 'SpaceX': 1.665584530816786}",964,2018,0.6966244963664098,True,SpaceX,0.00024076087758340137,12,0.25079348697490256,True
ULA,{'p_968_0': 'ULA'},1.0173857980235023e+18,"{'China': 1.655575697649287, 'France': 1.6266204114647116, 'Germany': 1.6582085563207025, 'India': 1.6383171236648217, 'Israel': 1.662011593107151, 'Japan': 1.6445310122978354, 'Russia': 1.6555481925939404, 'UAE': 1.6619815168623844, 'UK': 1.6606010281394088, 'ULA': 1.6658547907106602, 'USA': 1.642248049310242, 'SpaceX': 1.6657667654187147}",968,2014,0.6433396218697132,True,SpaceX,8.80252919455149e-05,12,0.30407836147159917,True
SpaceX,{'p_972_0': 'SpaceX'},4.8406192805545824e+17,"{'China': 1.6558220950427125, 'France': 1.6268830719686438, 'Germany': 1.6584413799730946, 'India': 1.6385542196671914, 'Israel': 1.6622486891095205, 'Japan': 1.644787899338412, 'Russia': 1.6557810162463327, 'UAE': 1.6622064458798667, 'UK': 1.6608154895428142, 'ULA': 1.6559014505704652, 'USA': 1.6424658358949393, 'SpaceX': 1.6659484119871053}",972,2016,0.9474179833413123,True,SpaceX,0.003699722877584799,12,0.0,True
Israel,{'p_973_0': 'Israel'},5.63159392401969e+18,"{'China': 1.6560676997499493, 'France': 1.6271448874662595, 'Germany': 1.6586734546074429, 'India': 1.6387905529069202, 'Israel': 1.6624850223492493, 'Japan': 1.6450439599465074, 'Russia': 1.656013090880681, 'UAE': 1.6624306512771718, 'UK': 1.6610292610014517, 'ULA': 1.6561422858002404, 'USA': 1.6426829218374124, 'SpaceX': 1.6593304193979936}",973,2021,0.6781725169436913,True,SpaceX,5.437107207750813e-05,12,0.26924546639762104,True
UAE,{},0.0,"{'China': 1.6563125166867518, 'France': 1.627405863197771, 'Germany': 1.658904784868699, 'India': 1.6390261281141956, 'Israel': 1.6531775682616336, 'Japan': 1.6452991992471508, 'Russia': 1.656244421141937, 'UAE': 1.662654137541749, 'UK': 1.661242346793936, 'ULA': 1.656382348557551, 'USA': 1.6428993114826156, 'SpaceX': 1.65950897050002}",975,2023,0.8450644872980295,True,SpaceX,0.0014117907478130576,12,0.10235349604328281,True
UK,{'p_977_0': 'UK'},1.0405285277199836e+18,"{'China': 1.6565565507238724, 'France': 1.6276660043554174, 'Germany': 1.6591353753592903, 'India': 1.6392609499759005, 'Israel': 1.653408158752225, 'Japan': 1.6455536223184515, 'Russia': 1.6564750116325282, 'UAE': 1.6540089437074639, 'UK': 1.6614547511597126, 'ULA': 1.656621643618562, 'USA': 1.6431150091357258, 'SpaceX': 1.6596869506137688}",977,2021,0.8150116957582139,False,SpaceX,0.0017678005459438317,12,0.13240628758309847,True
SpaceX,{},0.0,"{'China': 1.6567998066876015, 'France': 1.6279253160840415, 'Germany': 1.6593652306396334, 'India': 1.6394950231361358, 'Israel': 1.6536380140325684, 'Japan': 1.6458072341921661, 'Russia': 1.6567048669128714, 'UAE': 1.654227394011641, 'UK': 1.6301193253245911, 'ULA': 1.6568601757158414, 'USA': 1.6433300190626219, 'SpaceX': 1.659864363259175}",981,2017,0.9474179833413123,True,SpaceX,0.0004991326195415979,12,0.0,True
Germany,"{'p_986_1': 'Germany', 'p_986_0': 'Germany'}",10107792585975.785,"{'China': 1.6570422893603074, 'France': 1.6281838034816651, 'Germany': 1.6595943552286414, 'India': 1.6397283521967365, 'Israel': 1.653867138621576, 'Japan': 1.6460600398542573, 'Russia': 1.6569339915018793, 'UAE': 1.654445149879979, 'UK': 1.6303272525010444, 'ULA': 1.657097949538887, 'USA': 1.6435443454903602, 'SpaceX': 1.653445325826139}",986,2013,0.6696646208242205,True,SpaceX,0.0024964056897545106,12,0.2777533625170918,True
ULA,{'p_989_0': 'ULA'},4.90605499282487e+17,"{'China': 1.657284003480961, 'France': 1.6284414716000484, 'Germany': 1.6506077582849181, 'India': 1.6399609417177805, 'Israel': 1.6540955369971555, 'Japan': 1.6463120442454444, 'Russia': 1.6571623898774588, 'UAE': 1.6546622155681998, 'UK': 1.6305345206495496, 'ULA': 1.6573349697346416, 'USA': 1.6437579926076387, 'SpaceX': 1.653619767966922}",989,2017,0.6433396218697132,False,SpaceX,5.096625368050667e-05,12,0.30407836147159917,True
China,{'p_992_0': 'China'},4.112733718588897e+18,"{'China': 1.6575249537456578, 'France': 1.6286983254452454, 'Germany': 1.6508314749893516, 'India': 1.640192796218087, 'Israel': 1.6543232135966992, 'Japan': 1.646563252261745, 'Russia': 1.6573900664770025, 'UAE': 1.654878595293521, 'UK': 1.6307411337969755, 'ULA': 1.620139051142821, 'USA': 1.6439709645652583, 'SpaceX': 1.6537936588421518}",992,2018,0.6966244963664098,True,SpaceX,0.00013488726865529266,12,0.25079348697490256,True
Russia,{'p_994_0': 'Russia'},6.579488134343491e+18,"{'China': 1.6478213629341463, 'France': 1.6289543699781492, 'Germany': 1.651054486792214, 'India': 1.6404239201757105, 'Israel': 1.6545501728175693, 'Japan': 1.6468136687550083, 'Russia': 1.6576170256978724, 'UAE': 1.6550942932351163, 'UK': 1.630947095933863, 'ULA': 1.6203701751004447, 'USA': 1.6441832654765745, 'SpaceX': 1.6539670018103694}",994,2015,0.6691759060280565,True,SpaceX,0.0025227324627561387,12,0.2782420773132558,True
UAE,{'p_995_1': 'UAE'},8.668432658929781e+18,"{'China': 1.6480561497117572, 'France': 1.6292096101150317, 'Germany': 1.65127679797552, 'India': 1.6406543180284254, 'Israel': 1.654776419017574, 'Japan': 1.6470632985334426, 'Russia': 1.6486864438205147, 'UAE': 1.655309313534568, 'UK': 1.6311524110148587, 'ULA': 1.6206005729531596, 'USA': 1.6443948994179438, 'SpaceX': 1.6541398001999057}",995,2024,0.8450644872980295,True,SpaceX,0.0005328945169940091,12,0.10235349604328281,True
Israel,"{'p_996_1': 'Israel', 'p_996_0': 'Israel'}",10050220816538.508,"{'China': 1.6482902010343996, 'France': 1.6294640507280702, 'Germany': 1.6514984127828802, 'India': 1.6408839941742062, 'Israel': 1.6550019565154381, 'Japan': 1.6473121463621319, 'Russia': 1.648908058627875, 'UAE': 1.647042469739228, 'UK': 1.6313570829591413, 'ULA': 1.6208302490989404, 'USA': 1.6446058704291633, 'SpaceX': 1.6543120573092414}",996,2013,0.6781725169436913,True,SpaceX,0.0006898992061967757,12,0.26924546639762104,True
SpaceX,"{'p_998_1': 'SpaceX', 'p_998_0': 'SpaceX', 'p_998_2': 'SpaceX'}",17880570865202.742,"{'China': 1.6485235213437468, 'France': 1.6297176966458733, 'Germany': 1.6517193354199555, 'India': 1.641112952971696, 'Israel': 1.646142835039392, 'Japan': 1.6475602169635477, 'Russia': 1.6491289812649503, 'UAE': 1.6472527818239673, 'UK': 1.631561115650841, 'ULA': 1.62105920789643, 'USA': 1.6448161825139025, 'SpaceX': 1.6544837764073588}",998,2012,0.9474179833413123,True,SpaceX,0.0027644409874032494,12,0.0,True
